# Trials behind speed.md. Written by `mise run bench:speed`; do not edit by hand.
# Date: 2026-09-24
# Roblox: 0.740.19.7400931
# Machine: 12th Gen Intel(R) Core(TM) i9-12900KF, 16 threads, win32 10.0.26200
# Runs: 2, back to back
# surge: 56b6fd5 (uncommitted changes)
# rbxts-transformer-surge: 0710f5d
# roblox-ts: 3.0.0
# @rbxts/flamework-binary-serializer: 0.7.0
# @rbxts/serio: 1.2.7
# Blink: 0.18.8
# Method: 9 trials per cell, each at least 0.2 seconds of calls after 0.1 seconds of warm-up calls, timed in chunks of 250 calls so that the yields between chunks are not in the time; within a row the libraries take turns, one trial each, and 3 idle frames separate one row from the next
fixture	library	half	run	trial	rate
wide struct	blink	decode	2	1	456256
wide struct	blink	decode	2	2	440689
wide struct	blink	decode	2	3	430702
wide struct	blink	decode	2	4	457162
wide struct	blink	decode	2	5	441250
wide struct	blink	decode	2	6	439984
wide struct	blink	decode	2	7	448951
wide struct	blink	decode	2	8	443324
wide struct	blink	decode	2	9	447817
large array	surge	encode	1	1	121080
large array	surge	encode	1	2	121633
large array	surge	encode	1	3	121308
large array	surge	encode	1	4	122765
large array	surge	encode	1	5	122459
large array	surge	encode	1	6	122682
large array	surge	encode	1	7	122629
large array	surge	encode	1	8	122899
large array	surge	encode	1	9	122039
large array	surge	encode	2	1	120930
large array	surge	encode	2	2	119741
large array	surge	encode	2	3	119900
large array	surge	encode	2	4	121086
large array	surge	encode	2	5	122420
large array	surge	encode	2	6	123299
large array	surge	encode	2	7	122784
large array	surge	encode	2	8	122122
large array	surge	encode	2	9	122072
large array	surge	decode	1	1	42808
large array	surge	decode	1	2	44105
large array	surge	decode	1	3	43671
large array	surge	decode	1	4	43355
large array	surge	decode	1	5	44349
large array	surge	decode	1	6	43518
large array	surge	decode	1	7	43706
large array	surge	decode	1	8	44538
large array	surge	decode	1	9	43316
large array	surge	decode	2	1	55393
large array	surge	decode	2	2	56845
large array	surge	decode	2	3	57285
large array	surge	decode	2	4	57258
large array	surge	decode	2	5	56516
large array	surge	decode	2	6	56280
large array	surge	decode	2	7	56341
large array	surge	decode	2	8	57024
large array	surge	decode	2	9	55829
large array	fbs	encode	1	1	63958
large array	fbs	encode	1	2	72114
large array	fbs	encode	1	3	64798
large array	fbs	encode	1	4	72384
large array	fbs	encode	1	5	71409
large array	fbs	encode	1	6	63441
large array	fbs	encode	1	7	64863
large array	fbs	encode	1	8	64141
large array	fbs	encode	1	9	64562
large array	fbs	encode	2	1	74020
large array	fbs	encode	2	2	73174
large array	fbs	encode	2	3	74072
large array	fbs	encode	2	4	75361
large array	fbs	encode	2	5	74800
large array	fbs	encode	2	6	74354
large array	fbs	encode	2	7	73739
large array	fbs	encode	2	8	75268
large array	fbs	encode	2	9	74474
large array	fbs	decode	1	1	38451
large array	fbs	decode	1	2	38586
large array	fbs	decode	1	3	38645
large array	fbs	decode	1	4	38923
large array	fbs	decode	1	5	38137
large array	fbs	decode	1	6	38707
large array	fbs	decode	1	7	39398
large array	fbs	decode	1	8	39166
large array	fbs	decode	1	9	38828
